ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1653527101.762649,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,366,0,0,77,655
1653527101.762649,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,996,0,0,156,1013
1653527101.762649,pg_catalog,pg_seclabel,pg_seclabel_object_index,996,0,0,77,1915
1653527101.762649,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_collation,pg_collation_oid_index,62,62,62,141,45
1653527101.762649,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_range,pg_range_rngtypid_index,876,0,0,1126,626
1653527101.762649,pg_catalog,pg_range,pg_range_rngmultitypid_index,876,0,0,1126,626
1653527101.762649,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,48,48,48,80,27
1653527101.762649,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,814,0,0,504,1124
1653527101.762649,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,0,0
1653527101.762649,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1653527101.762649,pg_toast,pg_toast_14522,pg_toast_14522_index,0,0,0,0,0
1653527101.762649,pg_toast,pg_toast_14517,pg_toast_14517_index,0,0,0,0,0
1653527101.762649,pg_toast,pg_toast_14527,pg_toast_14527_index,0,0,0,0,0
1653527101.762649,pg_toast,pg_toast_14532,pg_toast_14532_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_17501,pg_toast_17501_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,24291,21395,21178,2017,51785
1653527161.745382,pg_catalog,pg_type,pg_type_oid_index,90795,90447,90447,1802,185999
1653527161.745382,pg_catalog,pg_type,pg_type_typname_nsp_index,2529,1901,1656,1301,5807
1653527161.745382,pg_toast,pg_toast_17481,pg_toast_17481_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2619,pg_toast_2619_index,713,1239,1239,378,973
1653527161.745382,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2618,pg_toast_2618_index,530,1855,1855,114,786
1653527161.745382,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_17506,pg_toast_17506_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_authid,pg_authid_oid_index,6884,6884,6884,1310,12458
1653527161.745382,pg_catalog,pg_authid,pg_authid_rolname_index,5591,5591,5591,1323,9859
1653527161.745382,pg_toast,pg_toast_17486,pg_toast_17486_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_17491,pg_toast_17491_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_17496,pg_toast_17496_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,192602,475621,475621,3979,394832
1653527161.745382,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,511,511,511,285,6393
1653527161.745382,pg_catalog,pg_proc,pg_proc_oid_index,33102,33102,33102,4884,66204
1653527161.745382,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,2898,17778,17778,2518,6210
1653527161.745382,pg_catalog,pg_class,pg_class_oid_index,149867,149355,138130,2298,305784
1653527161.745382,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,287,1582
1653527161.745382,pg_catalog,pg_class,pg_class_relname_nsp_index,15436,7988,7707,2310,34196
1653527161.745382,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_constraint,pg_constraint_oid_index,128,64,64,18,302
1653527161.745382,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,16,112
1653527161.745382,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,16,112
1653527161.745382,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,532,532,532,387,663
1653527161.745382,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,16,112
1653527161.745382,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,540,0,0,78,1002
1653527161.745382,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_index,pg_index_indexrelid_index,54538,54594,54404,1239,60761
1653527161.745382,pg_catalog,pg_index,pg_index_indrelid_index,11053,31936,31764,1379,13342
1653527161.745382,pg_catalog,pg_operator,pg_operator_oid_index,16987,16987,16987,2430,35362
1653527161.745382,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,12299,116943,116943,3010,25082
1653527161.745382,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_opclass,pg_opclass_oid_index,30413,30413,30413,1313,36093
1653527161.745382,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,9529,407857,407857,1027,10635
1653527161.745382,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_amop,pg_amop_opr_fam_index,21800,74555,74555,2946,45416
1653527161.745382,pg_catalog,pg_amop,pg_amop_fam_strat_index,23240,23240,23240,1553,46872
1653527161.745382,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,31996,79625,79625,2484,68505
1653527161.745382,pg_catalog,pg_language,pg_language_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_language,pg_language_name_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,3143,3143,3143,1061,4579
1653527161.745382,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,6992,0,0,566,13418
1653527161.745382,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_rewrite,pg_rewrite_oid_index,186,124,124,117,193
1653527161.745382,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,830,818,756,197,1241
1653527161.745382,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,577,0,0,78,499
1653527161.745382,pg_catalog,pg_description,pg_description_o_c_o_index,996,0,0,234,1931
1653527161.745382,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_cast,pg_cast_source_target_index,148557,34259,34259,1129,151340
1653527161.745382,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_namespace,pg_namespace_oid_index,2712,2698,2678,1020,3756
1653527161.745382,pg_catalog,pg_namespace,pg_namespace_nspname_index,11228,6993,6993,1214,15639
1653527161.745382,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_depend,pg_depend_reference_index,6914,6950,6515,1287,16655
1653527161.745382,pg_catalog,pg_depend,pg_depend_depender_index,2175,3434,3364,502,7962
1653527161.745382,pg_catalog,pg_database,pg_database_oid_index,7655,7654,7654,1417,12012
1653527161.745382,pg_catalog,pg_database,pg_database_datname_index,9932,9931,9931,1293,14357
1653527161.745382,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,23092,0,0,542,45642
1653527161.745382,pg_catalog,pg_tablespace,pg_tablespace_oid_index,2939,2939,2939,1446,4432
1653527161.745382,pg_catalog,pg_tablespace,pg_tablespace_spcname_index,0,0,0,25,25
1653527161.745382,pg_catalog,pg_auth_members,pg_auth_members_role_member_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_auth_members,pg_auth_members_member_role_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_shdepend,pg_shdepend_reference_index,198,198,198,156,226
1653527161.745382,pg_catalog,pg_shdepend,pg_shdepend_depender_index,997,0,0,156,1015
1653527161.745382,pg_catalog,pg_shdescription,pg_shdescription_o_c_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_config,pg_ts_config_oid_index,2780,2780,2780,928,3242
1653527161.745382,pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,2780,2780,2780,928,3242
1653527161.745382,pg_catalog,pg_ts_config_map,pg_ts_config_map_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_template,pg_ts_template_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_extension,pg_extension_oid_index,0,0,0,9,0
1653527161.745382,pg_catalog,pg_extension,pg_extension_name_index,0,0,0,9,0
1653527161.745382,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_foreign_server,pg_foreign_server_name_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_policy,pg_policy_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_policy,pg_policy_polrelid_polname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_default_acl,pg_default_acl_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,366,0,0,77,655
1653527161.745382,pg_catalog,pg_init_privs,pg_init_privs_o_c_o_index,996,0,0,156,1013
1653527161.745382,pg_catalog,pg_seclabel,pg_seclabel_object_index,996,0,0,77,1915
1653527161.745382,pg_catalog,pg_shseclabel,pg_shseclabel_object_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_collation,pg_collation_oid_index,62,62,62,141,45
1653527161.745382,pg_catalog,pg_collation,pg_collation_name_enc_nsp_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_range,pg_range_rngtypid_index,876,0,0,1126,626
1653527161.745382,pg_catalog,pg_range,pg_range_rngmultitypid_index,876,0,0,1126,626
1653527161.745382,pg_catalog,pg_transform,pg_transform_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_transform,pg_transform_type_lang_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_sequence,pg_sequence_seqrelid_index,48,48,48,80,27
1653527161.745382,pg_catalog,pg_publication,pg_publication_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_publication,pg_publication_pubname_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,814,0,0,504,1124
1653527161.745382,pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,0,0,0,0,0
1653527161.745382,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_14522,pg_toast_14522_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_14517,pg_toast_14517_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_14527,pg_toast_14527_index,0,0,0,0,0
1653527161.745382,pg_toast,pg_toast_14532,pg_toast_14532_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_17501,pg_toast_17501_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,24317,21423,21204,2017,51842
1653527221.745622,pg_catalog,pg_type,pg_type_oid_index,90889,90541,90541,1802,186193
1653527221.745622,pg_catalog,pg_type,pg_type_typname_nsp_index,2529,1901,1656,1301,5807
1653527221.745622,pg_toast,pg_toast_17481,pg_toast_17481_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1247,pg_toast_1247_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2612,pg_toast_2612_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2600,pg_toast_2600_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2619,pg_toast_2619_index,713,1239,1239,378,973
1653527221.745622,pg_toast,pg_toast_3381,pg_toast_3381_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3429,pg_toast_3429_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2618,pg_toast_2618_index,536,1876,1876,114,796
1653527221.745622,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3466,pg_toast_3466_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2615,pg_toast_2615_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_17506,pg_toast_17506_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1262,pg_toast_1262_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1213,pg_toast_1213_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1260,pg_toast_1260_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3600,pg_toast_3600_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3079,pg_toast_3079_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_2328,pg_toast_2328_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1417,pg_toast_1417_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_1418,pg_toast_1418_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3118,pg_toast_3118_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3256,pg_toast_3256_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_6000,pg_toast_6000_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_826,pg_toast_826_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3394,pg_toast_3394_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3592,pg_toast_3592_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3456,pg_toast_3456_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_3350,pg_toast_3350_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_6100,pg_toast_6100_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_authid,pg_authid_oid_index,6892,6892,6892,1310,12474
1653527221.745622,pg_catalog,pg_authid,pg_authid_rolname_index,5599,5599,5599,1323,9875
1653527221.745622,pg_toast,pg_toast_17486,pg_toast_17486_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_17491,pg_toast_17491_index,0,0,0,0,0
1653527221.745622,pg_toast,pg_toast_17496,pg_toast_17496_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_subscription,pg_subscription_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_subscription,pg_subscription_subname_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,192831,476007,476007,3979,395298
1653527221.745622,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,511,511,511,285,6393
1653527221.745622,pg_catalog,pg_proc,pg_proc_oid_index,33181,33181,33181,4884,66367
1653527221.745622,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,2908,17813,17813,2518,6235
1653527221.745622,pg_catalog,pg_class,pg_class_oid_index,150329,149816,138355,2298,306716
1653527221.745622,pg_catalog,pg_class,pg_class_tblspc_relfilenode_index,0,0,0,287,1585
1653527221.745622,pg_catalog,pg_class,pg_class_relname_nsp_index,15446,7997,7716,2310,34222
1653527221.745622,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_constraint,pg_constraint_oid_index,128,64,64,18,302
1653527221.745622,pg_catalog,pg_constraint,pg_constraint_conparentid_index,0,0,0,16,112
1653527221.745622,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,16,112
1653527221.745622,pg_catalog,pg_constraint,pg_constraint_conrelid_contypid_conname_index,534,534,534,387,666
1653527221.745622,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,16,112
1653527221.745622,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,540,0,0,78,1002
1653527221.745622,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_index,pg_index_indexrelid_index,54586,54642,54430,1239,60817
1653527221.745622,pg_catalog,pg_index,pg_index_indrelid_index,11081,31977,31791,1379,13375
1653527221.745622,pg_catalog,pg_operator,pg_operator_oid_index,16998,16998,16998,2430,35388
1653527221.745622,pg_catalog,pg_operator,pg_operator_oprname_l_r_n_index,12302,116946,116946,3010,25091
1653527221.745622,pg_catalog,pg_opfamily,pg_opfamily_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_opclass,pg_opclass_oid_index,30438,30438,30438,1313,36126
1653527221.745622,pg_catalog,pg_opclass,pg_opclass_am_name_nsp_index,9541,408370,408370,1027,10651
1653527221.745622,pg_catalog,pg_am,pg_am_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_am,pg_am_name_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_amop,pg_amop_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_amop,pg_amop_opr_fam_index,21816,74611,74611,2946,45452
1653527221.745622,pg_catalog,pg_amop,pg_amop_fam_strat_index,23265,23265,23265,1553,46926
1653527221.745622,pg_catalog,pg_amproc,pg_amproc_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_amproc,pg_amproc_fam_proc_index,32018,79677,79677,2484,68557
1653527221.745622,pg_catalog,pg_language,pg_language_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_language,pg_language_name_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_largeobject_metadata,pg_largeobject_metadata_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_aggregate,pg_aggregate_fnoid_index,3144,3144,3144,1061,4581
1653527221.745622,pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,7002,0,0,566,13438
1653527221.745622,pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_rewrite,pg_rewrite_oid_index,186,124,124,117,193
1653527221.745622,pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,837,825,763,197,1253
1653527221.745622,pg_catalog,pg_trigger,pg_trigger_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,577,0,0,78,499
1653527221.745622,pg_catalog,pg_description,pg_description_o_c_o_index,996,0,0,234,1931
1653527221.745622,pg_catalog,pg_cast,pg_cast_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_cast,pg_cast_source_target_index,148711,34291,34291,1129,151499
1653527221.745622,pg_catalog,pg_enum,pg_enum_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_enum,pg_enum_typid_sortorder_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_enum,pg_enum_typid_label_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_namespace,pg_namespace_oid_index,2720,2706,2686,1020,3766
1653527221.745622,pg_catalog,pg_namespace,pg_namespace_nspname_index,11245,7004,7004,1214,15662
1653527221.745622,pg_catalog,pg_conversion,pg_conversion_oid_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_conversion,pg_conversion_name_nsp_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_conversion,pg_conversion_default_index,0,0,0,0,0
1653527221.745622,pg_catalog,pg_depend,pg_depend_reference_index,6914,6950,6515,1287,16655
1653527221.745622,pg_catalog,pg_depend,pg_depend_depender_index,2175,3434,3364,502,7962
1653527221.745622,pg_catalog,pg_database,pg_database_oid_index,7667,7666,7666,1417,12033
1653527221.745622,pg_catalog,pg_database,pg_database_datname_index,9949,9948,9948,1293,14383
1653527221.745622,pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,23128,0,0,542,45714
1653527221.745622,pg_catalog,pg_tablespace,pg_tablespace_oid_index,2944,2944,2944,1446,4442
